model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
densenet121,1,"(3, 224, 224)",79.92117404937744,7978856,7978856,30.756935119628906,cpu
densenet121,2,"(3, 224, 224)",102.19814777374268,7978856,7978856,30.756935119628906,cpu
densenet121,4,"(3, 224, 224)",140.10004997253418,7978856,7978856,30.756935119628906,cpu
