model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
resnet18,1,"(3, 224, 224)",21.37136459350586,11689512,11689512,44.62872314453125,cpu
resnet18,2,"(3, 224, 224)",30.564332008361816,11689512,11689512,44.62872314453125,cpu
resnet18,4,"(3, 224, 224)",47.985291481018066,11689512,11689512,44.62872314453125,cpu
