model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
mobilenet_v2,1,"(3, 224, 224)",24.60029125213623,3504872,3504872,13.50054931640625,cpu
mobilenet_v2,2,"(3, 224, 224)",36.3001823425293,3504872,3504872,13.50054931640625,cpu
mobilenet_v2,4,"(3, 224, 224)",42.77215003967285,3504872,3504872,13.50054931640625,cpu
