model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
regnet_y_400mf,1,"(3, 224, 224)",31.68046474456787,4344144,4344144,16.675575256347656,cpu
regnet_y_400mf,2,"(3, 224, 224)",41.95127487182617,4344144,4344144,16.675575256347656,cpu
regnet_y_400mf,4,"(3, 224, 224)",48.200178146362305,4344144,4344144,16.675575256347656,cpu
