model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
vgg16,1,"(3, 224, 224)",78.90546321868896,138357544,138357544,527.7921447753906,cpu
vgg16,2,"(3, 224, 224)",140.2928113937378,138357544,138357544,527.7921447753906,cpu
vgg16,4,"(3, 224, 224)",273.5185146331787,138357544,138357544,527.7921447753906,cpu
