model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
resnet18,1,"(3, 224, 224)",22.65450954437256,11689512,11689512,44.62872314453125,cpu
resnet18,2,"(3, 224, 224)",30.59978485107422,11689512,11689512,44.62872314453125,cpu
resnet18,4,"(3, 224, 224)",47.96946048736572,11689512,11689512,44.62872314453125,cpu
