model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
resnet50,1,"(3, 224, 224)",54.24790382385254,25557032,25557032,97.69538116455078,cpu
resnet50,2,"(3, 224, 224)",71.11492156982422,25557032,25557032,97.69538116455078,cpu
resnet50,4,"(3, 224, 224)",116.46742820739746,25557032,25557032,97.69538116455078,cpu
