model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
efficientnet_b0,1,"(3, 224, 224)",29.00021076202393,5288548,5288548,20.334861755371094,cpu
efficientnet_b0,2,"(3, 224, 224)",41.20016098022461,5288548,5288548,20.334861755371094,cpu
efficientnet_b0,4,"(3, 224, 224)",55.79996109008789,5288548,5288548,20.334861755371094,cpu
