model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
densenet121,1,"(3, 224, 224)",68.65048408508301,7978856,7978856,30.756935119628903,cpu
densenet121,2,"(3, 224, 224)",93.8960075378418,7978856,7978856,30.756935119628903,cpu
densenet121,4,"(3, 224, 224)",135.16268730163574,7978856,7978856,30.756935119628903,cpu
