model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
resnet50,1,"(3, 224, 224)",53.19995880126953,25557032,25557032,97.69538116455078,cpu
resnet50,2,"(3, 224, 224)",75.18246173858643,25557032,25557032,97.69538116455078,cpu
resnet50,4,"(3, 224, 224)",120.59383392333984,25557032,25557032,97.69538116455078,cpu
