model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
densenet121,1,"(3, 224, 224)",73.3999490737915,7978856,7978856,30.756935119628903,cpu
densenet121,2,"(3, 224, 224)",99.9851942062378,7978856,7978856,30.756935119628903,cpu
densenet121,4,"(3, 224, 224)",144.16968822479248,7978856,7978856,30.756935119628903,cpu
