model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
resnet18,1,"(3, 224, 224)",21.00658416748047,11689512,11689512,44.62872314453125,cpu
resnet18,2,"(3, 224, 224)",29.69996929168701,11689512,11689512,44.62872314453125,cpu
resnet18,4,"(3, 224, 224)",47.51272201538086,11689512,11689512,44.62872314453125,cpu
