model_name,batch_size,input_shape,execution_time_ms,total_parameters,trainable_parameters,model_size_mb,device
resnet18,1,"(3, 224, 224)",20.229363441467285,11689512,11689512,44.62872314453125,cpu
resnet18,2,"(3, 224, 224)",27.530646324157715,11689512,11689512,44.62872314453125,cpu
resnet18,4,"(3, 224, 224)",46.60441875457764,11689512,11689512,44.62872314453125,cpu
